0,0,0,0.45458,0,0.54542,0,0.072664,0.12703,0.10279,0.46973,0,0.22779,0,0.023042,0.14815,0.21404,0.29215,0,0.32262,0,0.073254,0.091762,0.092888,0.40248,0.074438,0.26518,0
0.082469,0,0,0.69604,0,0.18426,0.037229,0.53666,0,0,0.20836,0,0.15139,0.1036,0.18928,0,0,0.19305,0,0.31114,0.30653,0.34197,0.065327,0.081496,0.23111,0.021815,0.14563,0.11264
0,0.063137,0.14469,0.54094,0,0.21177,0.039461,0,0.15144,0.24763,0.36326,0,0.18637,0.051302,0,0.23185,0.17956,0.10011,0,0.14725,0.34123,0.047109,0.17275,0.17568,0.316,0.030459,0.16038,0.097627
0.010023,0.022938,0.11392,0.66731,0,0.15825,0.027564,0.010734,0.064156,0.20674,0.48644,0,0.1499,0.082025,0,0.11425,0.34169,0.11478,0,0.13195,0.29733,0.048414,0.095686,0.21633,0.37847,0.025553,0.16143,0.074115
0.0059269,0.0083226,0.013577,0.79403,0.0079969,0.12126,0.048886,0.013129,0.026704,0.047468,0.6601,0.017345,0.18566,0.049595,0.011853,0.030955,0.054269,0.61957,0.013816,0,0.26954,0.018419,0.037512,0.043038,0.49171,0.032616,0.2973,0.079406
0,0,0,0.77183,0.08262,0.11045,0.035103,0,0,0.022209,0.50389,0.14537,0.11162,0.2169,0,0,0,0.14611,0.17667,0.17556,0.50167,0.021764,0.048621,0.032612,0.37355,0.1884,0.1493,0.18575
0.0083914,0.012915,0.016209,0.49088,0.0045399,0.31038,0.15668,0.024188,0.035787,0.039761,0.47149,0.011882,0.28644,0.13046,0.032762,0.065986,0.0873,0.094392,0.03677,0.45489,0.22791,0.02149,0.039297,0.037815,0.44201,0.017608,0.34371,0.098064
